Beta,0-19_mean,0-19_sd,0-19_ci95_low,0-19_ci95_high,20-39_mean,20-39_sd,20-39_ci95_low,20-39_ci95_high,40-59_mean,40-59_sd,40-59_ci95_low,40-59_ci95_high,60+_mean,60+_sd,60+_ci95_low,60+_ci95_high
0.304,0.9999703492854177,6.743444614648983e-05,0.9999462181787769,0.9999944803920585,0.9952318171830365,0.0006461865759440401,0.9950005822865555,0.9954630520795176,0.9707541191381497,0.005287741647303506,0.9688619250908711,0.9726463131854283,0.8783845278725825,0.014930241410527607,0.8730418095996806,0.8837272461454844
0.308,0.9999762794283342,6.150967864111918e-05,0.9999542684725164,0.999998290384152,0.99560536145902,0.0010180376585661353,0.9952410613615622,0.9959696615564778,0.9703422053231939,0.003973777664039856,0.9689202072486588,0.9717642033977291,0.8812286689419794,0.01976720024028918,0.8741550671813652,0.8883022707025936
0.312,0.9999466287137521,9.51757837790213e-05,0.9999125704969322,0.999980686930572,0.9957811470006591,0.0011265672592162992,0.995378010084385,0.9961842839169333,0.9725918884664132,0.00445215951372824,0.9709987036454968,0.9741850732873296,0.8821387940841865,0.014135636657080007,0.8770804214704905,0.8871971666978825
0.316,0.9999940698570835,3.248073044565732e-05,0.9999824467769672,1.0000056929371997,0.9956712810371346,0.001226337957349151,0.9952324416350562,0.9961101204392131,0.9736692015209126,0.0037540370550490534,0.972325836613429,0.9750125664283963,0.880773606370876,0.01267333695389014,0.8762385109855831,0.8853087017561688
0.32,0.9999881397141671,4.5135764401786315e-05,0.9999719880883092,1.000004291340025,0.9957921335970116,0.0014423655116286092,0.9952759897274458,0.9963082774665774,0.9726552598225602,0.0038566595802874523,0.9712751719160488,0.9740353477290715,0.882707622298066,0.01631846210237195,0.8768681356305212,0.8885471089656107
0.324,0.9999762794283342,6.150967864111918e-05,0.9999542684725164,0.999998290384152,0.9961766644693474,0.0011918444787345935,0.9957501684000674,0.9966031605386274,0.9747465145754118,0.004107059711996372,0.9732768221325482,0.9762162070182755,0.8802047781569964,0.015351168009120297,0.8747114332352671,0.8856981230787256
0.328,0.9999644191425013,0.00010856736403819204,0.9999255688102302,1.0000032694747725,0.9960667985058227,0.001268972788985523,0.9956127024251827,0.9965208945864626,0.9750633713561471,0.004292533387628375,0.9735273080108516,0.9765994347014425,0.883731513083049,0.017215606462142204,0.8775709874294236,0.8898920387366743
0.332,0.9999940698570835,3.248073044565732e-05,0.9999824467769672,1.0000056929371997,0.996000878927708,0.0012202133745789754,0.9955642311794268,0.9964375266759893,0.9748732572877061,0.004144818471188319,0.9733900530463959,0.9763564615290163,0.8919226393629125,0.0142938763254478,0.8868076414111231,0.8970376373147019
0.336,0.9999762794283342,6.15096786411192e-05,0.9999542684725164,0.999998290384152,0.9964952757635684,0.001116826740409145,0.9960956244471844,0.9968949270799525,0.9762674271229403,0.005414674828524838,0.9743298106201166,0.9782050436257641,0.888509670079636,0.016776026720106137,0.8825064460164938,0.8945128941427782
0.34,0.9999881397141671,4.5135764401786315e-05,0.9999719880883092,1.000004291340025,0.9965282355526258,0.001110941436451891,0.9961306902652154,0.9969257808400362,0.9763941698352345,0.004094903376139621,0.9749288274812896,0.9778595121891794,0.8860068259385664,0.015199973100933717,0.8805675854198757,0.8914460664572571
0.34400000000000003,0.9999881397141671,4.513576440178631e-05,0.9999719880883092,1.000004291340025,0.9966710613052076,0.0011330327855003342,0.9962656107300667,0.9970765118803484,0.9776299112801013,0.0041527041915065295,0.9761438851700163,0.9791159373901864,0.8944254835039818,0.015981458457467672,0.8887065920419771,0.9001443749659864
0.34800000000000003,1.0,0.0,1.0,1.0,0.9965392221489782,0.0009589835837832711,0.9961960542807828,0.9968823900171735,0.9766476552598226,0.004442350925461074,0.9750579803971396,0.9782373301225055,0.8895335608646191,0.016095408949497483,0.883773892742731,0.8952932289865072
