Beta,0-19_mean,0-19_sd,0-19_ci95_low,0-19_ci95_high,20-39_mean,20-39_sd,20-39_ci95_low,20-39_ci95_high,40-59_mean,40-59_sd,40-59_ci95_low,40-59_ci95_high,60+_mean,60+_sd,60+_ci95_low,60+_ci95_high
0.04,0.6127974405118977,0.019390866937879912,0.6058585078940117,0.6197363731297836,0.5891891891891892,0.023229407738747734,0.5808766523867377,0.5975017259916406,0.5723456790123458,0.024451992912115278,0.5635956457243168,0.5810957123003748,0.4418588560885608,0.018771101817388676,0.43514170357074894,0.44857600860637264
0.044,0.6692061587682463,0.015907790583231562,0.6635136290164769,0.6748986885200157,0.6613004308656483,0.01777610584741435,0.6549393330829257,0.6676615286483708,0.6467538126361655,0.018084426883115193,0.6402823835877879,0.6532252416845431,0.5117389298892988,0.015927897649672257,0.5060392049162109,0.5174386548623867
0.048,0.714877024595081,0.016315573050787905,0.7090385717613682,0.7207154774287937,0.7123384253819036,0.016124256314024255,0.7065684343631953,0.718108416400612,0.7035584604212054,0.014476117618209348,0.6983782482603391,0.7087386725820717,0.5705258302583026,0.019280107952436763,0.5636265322343355,0.5774251282822698
0.052000000000000005,0.7567486502699461,0.011905975766125756,0.7524881515590843,0.7610091489808078,0.7608891500195847,0.016880843566091704,0.7548484177298199,0.7669298823093494,0.7450689905591865,0.012363513671995898,0.7406447640114451,0.749493217106928,0.6200953259532596,0.015482792726853507,0.6145548797312055,0.6256357721753136
0.056,0.7901219756048793,0.011296272844168896,0.7860796562825895,0.7941642949271691,0.7983352918135527,0.012246607604806201,0.7939528995646824,0.8027176840624229,0.7852142338416849,0.01106642202748581,0.7812541655778052,0.7891743021055645,0.6677044895448956,0.010987639762824268,0.6637726131523604,0.6716363659374308
0.06,0.8116376724655069,0.011088132326037007,0.8076698352710661,0.8156055096599477,0.8226987857422638,0.015438673949446598,0.8171741272219454,0.8282234442625823,0.8120987654320987,0.010216004762607298,0.8084430150781393,0.8157545157860581,0.702990467404674,0.010694105574965241,0.6991636308722505,0.7068173039370974
0.064,0.8323135372925415,0.009766906362303306,0.828818494737181,0.835808579847902,0.8447316882099489,0.009746288499197807,0.8412440236621459,0.848219352757752,0.8398402323892521,0.008811484052445463,0.8366870833165795,0.8429933814619247,0.730980934809348,0.011439821985484136,0.7268872470865565,0.7350746225321395
0.068,0.8516296740651871,0.010312707584793208,0.8479393190507318,0.8553200290796423,0.8667450058754407,0.00784397695940912,0.8639380747695775,0.8695519369813038,0.8601452432824982,0.008317512838607452,0.8571688595385227,0.8631216270264737,0.7606165436654366,0.01172622661367858,0.7564203673626936,0.7648127199681797
0.07200000000000001,0.8654069186162767,0.008388686193875993,0.8624050658142143,0.8684087714183392,0.8849980415197807,0.007728603083625317,0.8822323964251357,0.8877636866144256,0.8763543936092958,0.007175923460933255,0.8737865223776464,0.8789222648409452,0.7834025215252153,0.009209588092257368,0.7801069127514879,0.7866981302989426
0.076,0.8792441511697661,0.00703139372282443,0.8767279992406745,0.8817603030988577,0.8995887191539365,0.006497610482232311,0.8972635791043494,0.9019138592035235,0.8934640522875816,0.006686714271556773,0.891071242316061,0.8958568622591022,0.803559348093481,0.00904655361477334,0.8003220804582534,0.8067966157287085
0.08,0.8889022195560886,0.008842259340162407,0.8857380576881424,0.8920663814240348,0.9116921269095183,0.00744495234383074,0.9090279849285171,0.9143562688905195,0.9084822076978941,0.0074259300190724475,0.9058248727683856,0.9111395426274026,0.8237392373923739,0.007527206028859777,0.8210456613082036,0.8264328134765442
0.084,0.8955208958208358,0.008438242078371357,0.8925013096732538,0.8985404819684178,0.9223070896983941,0.008439452129945275,0.9192870705394175,0.9253271088573708,0.9174146695715325,0.0073916879553456594,0.9147695880071602,0.9200597511359048,0.840159901599016,0.006460953037032364,0.8378478792477247,0.8424719239503072
0.088,0.9043391321735652,0.008381656887698817,0.9013397947764132,0.9073384695707172,0.931041911476694,0.007173521242707945,0.9284748998677965,0.9336089230855915,0.9244880174291938,0.006232034715431398,0.9222579124472331,0.9267181224111546,0.853920664206642,0.00720976061204386,0.8513406845059753,0.8565006439073087
